"Type","Site","Analyte","Sample.Date","ppt","lab.qual","limit"
"WWTP","City.of.Reidsville","PFHpA",2019-07-09,7.34,"",""
"WWTP","City.of.Reidsville","PFHxS",2019-07-09,NA,"U","2.54"
"WWTP","City.of.Reidsville","PFHxA",2019-07-09,68.3,"",""
"WWTP","City.of.Reidsville","PFNS",2019-07-09,NA,"U","2.54"
"WWTP","City.of.Reidsville","PFNA",2019-07-09,2.68,"",""
"WWTP","City.of.Reidsville","PFOSA",2019-07-09,NA,"U","2.57"
"WWTP","City.of.Reidsville","N-EtFOSAA",2019-07-09,NA,"U","2.54"
"WWTP","City.of.Reidsville","N-MeFOSAA",2019-07-09,NA,"U","2.54"
"WWTP","City.of.Reidsville","PFPeS",2019-07-09,NA,"U","2.54"
"WWTP","City.of.Reidsville","PFPeA",2019-07-09,NA,"U","2.54"
"WWTP","City.of.Reidsville","PFTeA",2019-07-09,NA,"U","2.54"
"WWTP","City.of.Reidsville","PFTriA",2019-07-09,NA,"U","2.54"
"WWTP","City.of.Reidsville","PFUnA",2019-07-09,NA,"U","2.54"
"WWTP","City.of.Reidsville","PFOA",2019-07-09,19.9,"",""
"WWTP","City.of.Reidsville","PFOS",2019-07-09,17.3,"",""
"WWTP","City.of.Asheboro.WWTP","PFBA",2019-07-10,NA,"U","2.54"
"WWTP","City.of.Asheboro.WWTP","PFBS",2019-07-10,NA,"U","2.54"
"WWTP","City.of.Asheboro.WWTP","PFDS",2019-07-10,NA,"U","2.54"
"WWTP","City.of.Asheboro.WWTP","PFDA",2019-07-10,NA,"U","2.54"
"WWTP","City.of.Asheboro.WWTP","PFDoA",2019-07-10,NA,"U","2.54"
"WWTP","City.of.Asheboro.WWTP","PFHpS",2019-07-10,NA,"U","2.54"
"WWTP","City.of.Asheboro.WWTP","PFHpA",2019-07-10,4.62,"",""
"WWTP","City.of.Asheboro.WWTP","PFHxS",2019-07-10,NA,"U","2.54"
"WWTP","City.of.Asheboro.WWTP","PFHxA",2019-07-10,8.74,"B",""
"WWTP","City.of.Asheboro.WWTP","PFNS",2019-07-10,NA,"U","2.54"
"WWTP","City.of.Asheboro.WWTP","PFNA",2019-07-10,NA,"U","2.54"
"WWTP","City.of.Asheboro.WWTP","PFOSA",2019-07-10,NA,"U","2.57"
"WWTP","City.of.Asheboro.WWTP","N-EtFOSAA",2019-07-10,NA,"U","2.54"
"WWTP","City.of.Asheboro.WWTP","N-MeFOSAA",2019-07-10,NA,"U","2.54"
"WWTP","City.of.Asheboro.WWTP","PFPeS",2019-07-10,NA,"U","2.54"
"WWTP","City.of.Asheboro.WWTP","PFPeA",2019-07-10,25.8,"",""
"WWTP","City.of.Asheboro.WWTP","PFTeA",2019-07-10,NA,"U","2.54"
"WWTP","City.of.Asheboro.WWTP","PFTriA",2019-07-10,NA,"U","2.54"
"WWTP","City.of.Asheboro.WWTP","PFUnA",2019-07-10,NA,"U","2.54"
"WWTP","City.of.Asheboro.WWTP","HFPO-DA",2019-07-10,NA,"",""
"WWTP","City.of.Asheboro.WWTP","PFOA",2019-07-10,9.47,"",""
"WWTP","City.of.Asheboro.WWTP","PFOS",2019-07-10,19.8,"",""
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFBA",2019-07-11,NA,"U","9.17"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFBS",2019-07-11,1.12,"J",""
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFDS",2019-07-11,NA,"U","1.78"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFDA",2019-07-11,NA,"U","1.83"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFDoA",2019-07-11,NA,"U","1.83"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFHpS",2019-07-11,NA,"U","1.74"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFHpA",2019-07-11,1.17,"J",""
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFHxS",2019-07-11,NA,"U","1.67"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFHxA",2019-07-11,10.7,"",""
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFNS",2019-07-11,NA,"U","1.76"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFNA",2019-07-11,NA,"U","1.83"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFOSA",2019-07-11,NA,"U","1.71"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","N-EtFOSAA",2019-07-11,NA,"U","3.67"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","N-MeFOSAA",2019-07-11,NA,"U","3.67"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFPeS",2019-07-11,NA,"U","1.72"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFPeA",2019-07-11,5.42,"",""
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFTeA",2019-07-11,NA,"U","9.17"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFTriA",2019-07-11,NA,"U","9.17"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFUnA",2019-07-11,NA,"U","1.83"
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFOA",2019-07-11,2.19,"",""
"WWTP","Cit.of.Clinton-Norman.H.Larkins.WWTP","PFOS",2019-07-11,2.29,"",""
"WWTP","Wallace.Regional.WWTP","PFBA",2019-07-11,3.41,"",""
"WWTP","Wallace.Regional.WWTP","PFBS",2019-07-11,3.22,"",""
"WWTP","Wallace.Regional.WWTP","PFDS",2019-07-11,NA,"U","1.71"
"WWTP","Wallace.Regional.WWTP","PFDA",2019-07-11,0.789,"J",""
"WWTP","Wallace.Regional.WWTP","PFDoA",2019-07-11,NA,"U","1.77"
"WWTP","Wallace.Regional.WWTP","PFHpS",2019-07-11,NA,"U","1.68"
"WWTP","Wallace.Regional.WWTP","PFHpA",2019-07-11,1.03,"J",""
"WWTP","Wallace.Regional.WWTP","PFHxS",2019-07-11,0.808,"J",""
"WWTP","Wallace.Regional.WWTP","PFHxA",2019-07-11,6.9,"",""
"WWTP","Wallace.Regional.WWTP","PFNS",2019-07-11,NA,"U","1.7"
"WWTP","Wallace.Regional.WWTP","PFNA",2019-07-11,NA,"U","1.77"
"WWTP","Wallace.Regional.WWTP","PFOSA",2019-07-11,NA,"U","1.64"
"WWTP","Wallace.Regional.WWTP","N-EtFOSAA",2019-07-11,NA,"U","1.17"
"WWTP","Wallace.Regional.WWTP","N-MeFOSAA",2019-07-11,1.18,"J",""
"WWTP","Wallace.Regional.WWTP","PFPeS",2019-07-11,1.05,"J",""
"WWTP","Wallace.Regional.WWTP","PFPeA",2019-07-11,6.26,"",""
"WWTP","Wallace.Regional.WWTP","PFTeA",2019-07-11,NA,"U","8.83"
"WWTP","Wallace.Regional.WWTP","PFTriA",2019-07-11,NA,"U","8.83"
"WWTP","Wallace.Regional.WWTP","PFUnA",2019-07-11,NA,"U","1.77"
"WWTP","Wallace.Regional.WWTP","PFOA",2019-07-11,2.96,"",""
"WWTP","Wallace.Regional.WWTP","PFOS",2019-07-11,4.78,"",""
"WWTP","City.of.Raeford","PFBA",2019-07-15,NA,"U","240"
"WWTP","City.of.Raeford","PFBS",2019-07-15,NA,"U","120"
"WWTP","City.of.Raeford","PFDS",2019-07-15,NA,"U","120"
"WWTP","City.of.Raeford","PFDA",2019-07-15,NA,"U","120"
"WWTP","City.of.Raeford","PFDoA",2019-07-15,NA,"U","120"
"WWTP","City.of.Raeford","PFHpS",2019-07-15,NA,"U","120"
"WWTP","City.of.Raeford","PFHpA",2019-07-15,NA,"U","120"
"WWTP","City.of.Raeford","PFHxS",2019-07-15,NA,"U","120"
"WWTP","City.of.Raeford","PFHxA",2019-07-15,NA,"U","120"
"WWTP","City.of.Raeford","PFNS",2019-07-15,NA,"U","120"
"WWTP","City.of.Raeford","PFNA",2019-07-15,NA,"U","120"
"WWTP","City.of.Raeford","PFOSA",2019-07-15,NA,"U","120"
"WWTP","City.of.Raeford","N-EtFOSAA",2019-07-15,NA,"U","590"
"WWTP","City.of.Raeford","N-MeFOSAA",2019-07-15,NA,"U","590"
"WWTP","City.of.Raeford","PFPeS",2019-07-15,NA,"U","120"
"WWTP","City.of.Raeford","PFPeA",2019-07-15,NA,"U","120"
"WWTP","City.of.Raeford","PFTeA",2019-07-15,NA,"U","120"
"WWTP","City.of.Raeford","PFTriA",2019-07-15,NA,"U","120"
"WWTP","City.of.Raeford","PFUnA",2019-07-15,NA,"U","240"
"WWTP","City.of.Raeford","PFOA",2019-07-15,NA,"U","120"
"WWTP","City.of.Raeford","PFOS",2019-07-15,NA,"U","120"
"WWTP","East.Burlington.WWTP","PFBA",2019-07-16,116,"",""
"WWTP","East.Burlington.WWTP","PFBS",2019-07-16,49.5,"",""
"WWTP","East.Burlington.WWTP","PFDS",2019-07-16,NA,"U","2.62"
"WWTP","East.Burlington.WWTP","PFDA",2019-07-16,20.8,"",""
"WWTP","East.Burlington.WWTP","PFDoA",2019-07-16,4.86,"",""
"WWTP","East.Burlington.WWTP","PFHpS",2019-07-16,NA,"U","2.62"
"WWTP","East.Burlington.WWTP","PFHpA",2019-07-16,873,"",""
"WWTP","East.Burlington.WWTP","PFHxS",2019-07-16,NA,"U","2.62"
"WWTP","East.Burlington.WWTP","PFHxA",2019-07-16,511,"",""
"WWTP","East.Burlington.WWTP","PFNS",2019-07-16,NA,"U","2.62"
"WWTP","East.Burlington.WWTP","PFNA",2019-07-16,11.7,"",""
"WWTP","East.Burlington.WWTP","PFOSA",2019-07-16,NA,"U","2.62"
"WWTP","East.Burlington.WWTP","N-EtFOSAA",2019-07-16,8.37,"",""
"WWTP","East.Burlington.WWTP","N-MeFOSAA",2019-07-16,16.6,"",""
"WWTP","East.Burlington.WWTP","PFPeS",2019-07-16,NA,"U","2.62"
"WWTP","East.Burlington.WWTP","PFPeA",2019-07-16,374,"",""
"WWTP","East.Burlington.WWTP","PFTeA",2019-07-16,NA,"U","2.62"
"WWTP","East.Burlington.WWTP","PFTriA",2019-07-16,NA,"U","2.62"
"WWTP","East.Burlington.WWTP","PFUnA",2019-07-16,4.97,"",""
"WWTP","East.Burlington.WWTP","PFOA",2019-07-16,73,"",""
"WWTP","East.Burlington.WWTP","PFOS",2019-07-16,49.8,"",""
"WWTP","South.Burlington.WWTP","PFBA",2019-07-16,NA,"U","2.75"
"WWTP","South.Burlington.WWTP","PFBS",2019-07-16,NA,"U","2.75"
"WWTP","South.Burlington.WWTP","PFDS",2019-07-16,NA,"U","2.75"
"WWTP","South.Burlington.WWTP","PFDA",2019-07-16,NA,"U","2.75"
"WWTP","South.Burlington.WWTP","PFDoA",2019-07-16,NA,"U","2.75"
"WWTP","South.Burlington.WWTP","PFHpS",2019-07-16,NA,"U","2.75"
"WWTP","South.Burlington.WWTP","PFHpA",2019-07-16,4.62,"",""
"WWTP","South.Burlington.WWTP","PFHxS",2019-07-16,NA,"U","2.75"
"WWTP","South.Burlington.WWTP","PFHxA",2019-07-16,13.9,"",""
"WWTP","South.Burlington.WWTP","PFNS",2019-07-16,NA,"U","2.75"
"WWTP","South.Burlington.WWTP","PFNA",2019-07-16,NA,"U","2.75"
"WWTP","South.Burlington.WWTP","PFOSA",2019-07-16,NA,"U","2.75"
"WWTP","South.Burlington.WWTP","N-EtFOSAA",2019-07-16,NA,"U","2.75"
"WWTP","South.Burlington.WWTP","N-MeFOSAA",2019-07-16,NA,"U","2.75"
"WWTP","South.Burlington.WWTP","PFPeS",2019-07-16,NA,"U","2.75"
"WWTP","South.Burlington.WWTP","PFPeA",2019-07-16,35.6,"",""
"WWTP","South.Burlington.WWTP","PFTeA",2019-07-16,NA,"U","2.75"
"WWTP","South.Burlington.WWTP","PFTriA",2019-07-16,NA,"U","2.75"
"WWTP","South.Burlington.WWTP","PFUnA",2019-07-16,NA,"U","2.75"
"WWTP","South.Burlington.WWTP","PFOA",2019-07-16,13.2,"",""
"WWTP","South.Burlington.WWTP","PFOS",2019-07-16,20.2,"",""
"WWTP","Fayetteville-Cross.Creek.WWTP","PFBA",2019-07-16,21.3,"",""
"WWTP","Fayetteville-Cross.Creek.WWTP","PFBS",2019-07-16,NA,"U","2.75"
"WWTP","Fayetteville-Cross.Creek.WWTP","PFDS",2019-07-16,NA,"U","2.75"
"WWTP","Fayetteville-Cross.Creek.WWTP","PFDA",2019-07-16,2.97,"",""
"WWTP","Fayetteville-Cross.Creek.WWTP","PFDoA",2019-07-16,NA,"U","2.75"
"WWTP","Fayetteville-Cross.Creek.WWTP","PFHpS",2019-07-16,NA,"U","2.75"
"WWTP","Fayetteville-Cross.Creek.WWTP","PFHpA",2019-07-16,11.9,"",""
"WWTP","Fayetteville-Cross.Creek.WWTP","PFHxS",2019-07-16,20.4,"",""
"WWTP","Fayetteville-Cross.Creek.WWTP","PFHxA",2019-07-16,35.5,"",""
"WWTP","Fayetteville-Cross.Creek.WWTP","PFNS",2019-07-16,NA,"U","2.75"
"WWTP","Fayetteville-Cross.Creek.WWTP","PFNA",2019-07-16,1.77,"J",""
"WWTP","Fayetteville-Cross.Creek.WWTP","PFOSA",2019-07-16,NA,"U","2.75"
"WWTP","Fayetteville-Cross.Creek.WWTP","N-EtFOSAA",2019-07-16,NA,"U","2.75"
"WWTP","Fayetteville-Cross.Creek.WWTP","N-MeFOSAA",2019-07-16,NA,"U","2.75"
"WWTP","Fayetteville-Cross.Creek.WWTP","PFPeS",2019-07-16,NA,"U","2.75"
"WWTP","Fayetteville-Cross.Creek.WWTP","PFPeA",2019-07-16,30,"",""
"WWTP","Fayetteville-Cross.Creek.WWTP","PFTeA",2019-07-16,NA,"U","2.75"
"WWTP","Fayetteville-Cross.Creek.WWTP","PFTriA",2019-07-16,NA,"U","2.75"
"WWTP","Fayetteville-Cross.Creek.WWTP","PFUnA",2019-07-16,NA,"U","2.75"
"WWTP","Fayetteville-Cross.Creek.WWTP","PFOA",2019-07-16,18.2,"",""
"WWTP","Fayetteville-Cross.Creek.WWTP","PFOS",2019-07-16,26.9,"",""
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFBA",2019-07-16,NA,"U","2.95"
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFBS",2019-07-16,NA,"U","2.95"
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFDS",2019-07-16,NA,"U","2.95"
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFDA",2019-07-16,1.23,"J",""
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFDoA",2019-07-16,NA,"U","2.95"
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFHpS",2019-07-16,NA,"U","2.95"
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFHpA",2019-07-16,8.63,"",""
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFHxS",2019-07-16,12.1,"",""
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFHxA",2019-07-16,20,"B",""
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFNS",2019-07-16,NA,"U","2.95"
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFNA",2019-07-16,1.28,"J",""
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFOSA",2019-07-16,NA,"U","2.95"
"WWTP","Fayetteville-Rockfish.Creek.WWTP","N-EtFOSAA",2019-07-16,NA,"U","2.95"
"WWTP","Fayetteville-Rockfish.Creek.WWTP","N-MeFOSAA",2019-07-16,NA,"U","2.95"
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFPeS",2019-07-16,NA,"U","2.95"
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFPeA",2019-07-16,24.7,"",""
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFTeA",2019-07-16,NA,"U","2.95"
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFTriA",2019-07-16,NA,"U","2.95"
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFUnA",2019-07-16,NA,"U","2.95"
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFOA",2019-07-16,10.9,"",""
"WWTP","Fayetteville-Rockfish.Creek.WWTP","PFOS",2019-07-16,19.6,"",""
"WWTP","Town.of.Rose.Hill.WWTP","PFBA",2019-07-22,NA,"U","8.49"
"WWTP","Town.of.Rose.Hill.WWTP","PFBS",2019-07-22,NA,"U","7.56"
"WWTP","Town.of.Rose.Hill.WWTP","PFDS",2019-07-22,NA,"",""
"WWTP","Town.of.Rose.Hill.WWTP","PFDA",2019-07-22,NA,"U","1.7"
"WWTP","Town.of.Rose.Hill.WWTP","PFDoA",2019-07-22,NA,"",""
"WWTP","Town.of.Rose.Hill.WWTP","PFHpS",2019-07-22,NA,"",""
"WWTP","Town.of.Rose.Hill.WWTP","PFHpA",2019-07-22,2.24,"",""
"WWTP","Town.of.Rose.Hill.WWTP","PFHxS",2019-07-22,NA,"U","1.55"
"WWTP","Town.of.Rose.Hill.WWTP","PFHxA",2019-07-22,8.01,"",""
"WWTP","Town.of.Rose.Hill.WWTP","PFNS",2019-07-22,NA,"",""
"WWTP","Town.of.Rose.Hill.WWTP","PFNA",2019-07-22,0.91,"J",""
"WWTP","Town.of.Rose.Hill.WWTP","PFOSA",2019-07-22,NA,"",""
"WWTP","Town.of.Rose.Hill.WWTP","N-EtFOSAA",2019-07-22,NA,"",""
"WWTP","Town.of.Rose.Hill.WWTP","N-MeFOSAA",2019-07-22,NA,"",""
"WWTP","Town.of.Rose.Hill.WWTP","PFPeS",2019-07-22,NA,"",""
"WWTP","Town.of.Rose.Hill.WWTP","PFPeA",2019-07-22,7.86,"",""
"WWTP","Town.of.Rose.Hill.WWTP","PFTeA",2019-07-22,NA,"",""
"WWTP","Town.of.Rose.Hill.WWTP","PFTriA",2019-07-22,NA,"",""
"WWTP","Town.of.Rose.Hill.WWTP","PFUnA",2019-07-22,NA,"",""
"WWTP","Town.of.Rose.Hill.WWTP","PFOA",2019-07-22,2.82,"",""
"WWTP","Town.of.Rose.Hill.WWTP","PFOS",2019-07-22,6.06,"",""
"WWTP","City.of.Graham","PFBA",2019-07-23,NA,"U","0.233"
"WWTP","City.of.Graham","PFBS",2019-07-23,NA,"U","1.4"
"WWTP","City.of.Graham","PFDS",2019-07-23,NA,"U","0.233"
"WWTP","City.of.Graham","PFDA",2019-07-23,1.25,"",""
"WWTP","City.of.Graham","PFDoA",2019-07-23,NA,"U","0.233"
"WWTP","City.of.Graham","PFHpS",2019-07-23,NA,"U","0.233"
"WWTP","City.of.Graham","PFHpA",2019-07-23,NA,"U","0.233"
"WWTP","City.of.Graham","PFHxS",2019-07-23,NA,"U","0.233"
"WWTP","City.of.Graham","PFHxA",2019-07-23,NA,"U","0.233"
"WWTP","City.of.Graham","PFNS",2019-07-23,NA,"U","0.233"
"WWTP","City.of.Graham","PFNA",2019-07-23,1.77,"",""
"WWTP","City.of.Graham","PFOSA",2019-07-23,NA,"U","0.355"
"WWTP","City.of.Graham","N-EtFOSAA",2019-07-23,NA,"U","0.233"
"WWTP","City.of.Graham","N-MeFOSAA",2019-07-23,NA,"U","0.233"
"WWTP","City.of.Graham","PFPeS",2019-07-23,NA,"U","0.233"
"WWTP","City.of.Graham","PFPeA",2019-07-23,65.6,"",""
"WWTP","City.of.Graham","PFTeA",2019-07-23,NA,"",""
"WWTP","City.of.Graham","PFTriA",2019-07-23,NA,"U","0.233"
"WWTP","City.of.Graham","PFUnA",2019-07-23,NA,"U","0.233"
"WWTP","City.of.Graham","HFPO-DA",2019-07-23,NA,"U","8.16"
"WWTP","City.of.Graham","PFOA",2019-07-23,6.5,"",""
"WWTP","City.of.Graham","PFOS",2019-07-23,NA,"U","0.233"
"WWTP","Town.of.Holly.Springs","PFBA",2019-07-24,NA,"U","10"
"WWTP","Town.of.Holly.Springs","PFBS",2019-07-24,NA,"U","9.2"
"WWTP","Town.of.Holly.Springs","PFDS",2019-07-24,NA,"D","200"
"WWTP","Town.of.Holly.Springs","PFDA",2019-07-24,NA,"D","210"
"WWTP","Town.of.Holly.Springs","PFDoA",2019-07-24,NA,"D","210"
"WWTP","Town.of.Holly.Springs","PFHpA",2019-07-24,13,"",""
"WWTP","Town.of.Holly.Springs","PFHxS",2019-07-24,NA,"U","9.8"
"WWTP","Town.of.Holly.Springs","PFHxA",2019-07-24,19,"",""
"WWTP","Town.of.Holly.Springs","PFNA",2019-07-24,NA,"D","210"
"WWTP","Town.of.Holly.Springs","N-EtFOSAA",2019-07-24,NA,"D","420"
"WWTP","Town.of.Holly.Springs","N-MeFOSAA",2019-07-24,NA,"D","420"
"WWTP","Town.of.Holly.Springs","PFPeA",2019-07-24,19,"",""
"WWTP","Town.of.Holly.Springs","PFOA",2019-07-24,NA,"U","10"
"WWTP","Town.of.Holly.Springs","PFOS",2019-07-24,NA,"U","10"
"WWTP","City.of.Randleman","PFBA",2019-07-24,NA,"U","0.222"
"WWTP","City.of.Randleman","PFBS",2019-07-24,NA,"U","0.222"
"WWTP","City.of.Randleman","PFDS",2019-07-24,NA,"U","0.222"
"WWTP","City.of.Randleman","PFDA",2019-07-24,0.661,"",""
"WWTP","City.of.Randleman","PFDoA",2019-07-24,NA,"U","0.222"
"WWTP","City.of.Randleman","PFHpS",2019-07-24,NA,"U","0.222"
"WWTP","City.of.Randleman","PFHpA",2019-07-24,3.12,"",""
"WWTP","City.of.Randleman","PFHxS",2019-07-24,6.07,"",""
"WWTP","City.of.Randleman","PFHxA",2019-07-24,8.36,"",""
"WWTP","City.of.Randleman","PFNS",2019-07-24,NA,"U","0.222"
"WWTP","City.of.Randleman","PFNA",2019-07-24,1.04,"",""
"WWTP","City.of.Randleman","PFOSA",2019-07-24,NA,"U","0.337"
"WWTP","City.of.Randleman","N-EtFOSAA",2019-07-24,NA,"U","0.222"
"WWTP","City.of.Randleman","N-MeFOSAA",2019-07-24,NA,"U","0.222"
"WWTP","City.of.Randleman","PFPeS",2019-07-24,NA,"U","0.222"
"WWTP","City.of.Randleman","PFPeA",2019-07-24,NA,"U","0.222"
"WWTP","City.of.Randleman","PFTeA",2019-07-24,NA,"U","0.222"
"WWTP","City.of.Randleman","PFTriA",2019-07-24,NA,"U","0.222"
"WWTP","City.of.Randleman","PFUnA",2019-07-24,NA,"U","0.222"
"WWTP","City.of.Randleman","HFPO-DA",2019-07-24,NA,"",""
"WWTP","City.of.Randleman","PFOA",2019-07-24,5.7,"",""
"WWTP","City.of.Randleman","PFOS",2019-07-24,7.54,"",""
"WWTP","Town.of.Burgaw.Collection.System","PFBA",2019-07-26,NA,"U","1.84"
"WWTP","Town.of.Burgaw.Collection.System","PFBS",2019-07-26,1.66,"",""
"WWTP","Town.of.Burgaw.Collection.System","PFDS",2019-07-26,NA,"U","1.78"
"WWTP","Town.of.Burgaw.Collection.System","PFDA",2019-07-26,0.766,"J",""
"WWTP","Town.of.Burgaw.Collection.System","PFDoA",2019-07-26,NA,"U","1.84"
"WWTP","Town.of.Burgaw.Collection.System","PFHpS",2019-07-26,NA,"U","1.74"
"WWTP","Town.of.Burgaw.Collection.System","PFHpA",2019-07-26,0.701,"J",""
"WWTP","Town.of.Burgaw.Collection.System","PFHxS",2019-07-26,0.782,"J",""
"WWTP","Town.of.Burgaw.Collection.System","PFHxA",2019-07-26,4.64,"",""
"WWTP","Town.of.Burgaw.Collection.System","PFNS",2019-07-26,NA,"U","1.76"
"WWTP","Town.of.Burgaw.Collection.System","PFNA",2019-07-26,0.926,"J",""
"WWTP","Town.of.Burgaw.Collection.System","PFOSA",2019-07-26,NA,"U","1.71"
"WWTP","Town.of.Burgaw.Collection.System","N-EtFOSAA",2019-07-26,3.7,"",""
"WWTP","Town.of.Burgaw.Collection.System","N-MeFOSAA",2019-07-26,NA,"U","3.67"
"WWTP","Town.of.Burgaw.Collection.System","PFPeS",2019-07-26,NA,"U","1.73"
"WWTP","Town.of.Burgaw.Collection.System","PFPeA",2019-07-26,NA,"U","1.84"
"WWTP","Town.of.Burgaw.Collection.System","PFTeA",2019-07-26,NA,"U","9.18"
"WWTP","Town.of.Burgaw.Collection.System","PFTriA",2019-07-26,NA,"U","9.18"
"WWTP","Town.of.Burgaw.Collection.System","PFUnA",2019-07-26,NA,"U","1.84"
"WWTP","Town.of.Burgaw.Collection.System","PFOA",2019-07-26,1.14,"J",""
"WWTP","Town.of.Burgaw.Collection.System","PFOS",2019-07-26,2.3,"",""
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFBA",2019-08-05,NA,"U","9.37"
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFBS",2019-08-05,6.23,"",""
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFDS",2019-08-05,NA,"U","1.82"
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFDA",2019-08-05,0.973,"J",""
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFDoA",2019-08-05,NA,"U","1.87"
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFHpS",2019-08-05,NA,"U","1.78"
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFHpA",2019-08-05,4.96,"",""
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFHxS",2019-08-05,3.69,"",""
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFHxA",2019-08-05,14.2,"",""
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFNS",2019-08-05,NA,"U","1.8"
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFNA",2019-08-05,0.861,"J",""
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFOSA",2019-08-05,NA,"U","8.71"
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","N-EtFOSAA",2019-08-05,NA,"U","3.75"
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","N-MeFOSAA",2019-08-05,NA,"U","18.7"
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFPeS",2019-08-05,NA,"U","1.76"
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFPeA",2019-08-05,15.9,"",""
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFTeA",2019-08-05,NA,"U","9.37"
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFTriA",2019-08-05,NA,"U","9.37"
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFUnA",2019-08-05,NA,"U","1.87"
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFOA",2019-08-05,7.46,"",""
"WWTP","Wilmington-James.A.Loughlin(Northside).WWTP","PFOS",2019-08-05,9.29,"",""
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFBA",2019-08-05,NA,"U","1.89"
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFBS",2019-08-05,6.4,"",""
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFDS",2019-08-05,NA,"U","1.83"
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFDA",2019-08-05,NA,"U","1.89"
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFDoA",2019-08-05,NA,"U","1.89"
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFHpS",2019-08-05,NA,"U","1.79"
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFHpA",2019-08-05,5.89,"",""
"WWTP","Wilmington-M'Kean.Maffitt(Southside).WWTP","PFHxS",2019-08-05,3.6,"",""
