Type,Site,Analyte,Sample.Date,ppt,lab.qual,limit
WWTP,Fayetteville-Cross.Creek.WWTP,Sum(PFOA+PFOS),8/27/2019,31.505,,
WWTP,Fayetteville-Cross.Creek.WWTP,Total.PFAS,8/27/2019,97.09,,
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFBA,8/27/2019,7.47,J,
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFBS,8/27/2019,3.93,,
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFDS,8/27/2019,,U,11.1
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFDA,8/27/2019,0.51,,
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFDoA,8/27/2019,,U,11.1
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFHpS,8/27/2019,0.31,,
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFHpA,8/27/2019,12.1,,
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFHxS,8/27/2019,9.89,J,
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFHxA,8/27/2019,23.9,,
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFNS,8/27/2019,,U,11.1
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFNA,8/27/2019,0.69,,
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFOSA,8/27/2019,,U,11.1
WWTP,Fayetteville-Rockfish.Creek.WWTP,N-EtFOSAA,8/27/2019,,U,11.1
WWTP,Fayetteville-Rockfish.Creek.WWTP,N-MeFOSAA,8/27/2019,,U,11.1
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFPeS,8/27/2019,0.61,,
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFPeA,8/27/2019,79.1,,
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFTeA,8/27/2019,,U,11.1
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFTriA,8/27/2019,,U,11.1
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFUnA,8/27/2019,,U,11.1
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFOA,8/27/2019,13.26,J,
WWTP,Fayetteville-Rockfish.Creek.WWTP,PFOS,8/27/2019,14.25,,
WWTP,Fayetteville-Rockfish.Creek.WWTP,Sum(PFOA+PFOS),8/27/2019,27.505,,
WWTP,Fayetteville-Rockfish.Creek.WWTP,Total.PFAS,8/27/2019,166.01,,
WWTP,Northeast.Brunswick.Regional,PFBA,9/3/2019,,U,1.34
WWTP,Northeast.Brunswick.Regional,PFBS,9/3/2019,,U,1.34
WWTP,Northeast.Brunswick.Regional,PFDS,9/3/2019,,U,1.34
WWTP,Northeast.Brunswick.Regional,PFDA,9/3/2019,3.27,,
WWTP,Northeast.Brunswick.Regional,PFDoA,9/3/2019,1.02,JB,
WWTP,Northeast.Brunswick.Regional,PFHpS,9/3/2019,,U,1.34
WWTP,Northeast.Brunswick.Regional,PFHpA,9/3/2019,18.8,,
WWTP,Northeast.Brunswick.Regional,PFHxS,9/3/2019,,U,1.34
WWTP,Northeast.Brunswick.Regional,PFHxA,9/3/2019,29.5,,
WWTP,Northeast.Brunswick.Regional,PFNS,9/3/2019,,U,1.34
WWTP,Northeast.Brunswick.Regional,PFNA,9/3/2019,1.13,J,
WWTP,Northeast.Brunswick.Regional,PFOSA,9/3/2019,,U,1.34
WWTP,Northeast.Brunswick.Regional,N-EtFOSAA,9/3/2019,,U,1.34
WWTP,Northeast.Brunswick.Regional,N-MeFOSAA,9/3/2019,,U,1.34
WWTP,Northeast.Brunswick.Regional,PFPeS,9/3/2019,,U,1.34
WWTP,Northeast.Brunswick.Regional,PFPeA,9/3/2019,,U,1.34
WWTP,Northeast.Brunswick.Regional,PFTeA,9/3/2019,0.639,JB,
WWTP,Northeast.Brunswick.Regional,PFTriA,9/3/2019,,U,1.34
WWTP,Northeast.Brunswick.Regional,PFUnA,9/3/2019,,U,1.34
WWTP,Northeast.Brunswick.Regional,HFPO-DA,9/3/2019,,U,46.8
WWTP,Northeast.Brunswick.Regional,4:2 FTS,9/3/2019,,U,1.34
WWTP,Northeast.Brunswick.Regional,6:2 FTS,9/3/2019,0.617,JB,
WWTP,Northeast.Brunswick.Regional,8:2 FTS,9/3/2019,1.09,JB,
WWTP,Northeast.Brunswick.Regional,PFOA,9/3/2019,11.2,,
WWTP,Northeast.Brunswick.Regional,PFOS,9/3/2019,,U,1.34
WWTP,Northeast.Brunswick.Regional,Sum(PFOA+PFOS),9/3/2019,11.2,,
WWTP,Northeast.Brunswick.Regional,Total.PFAS,9/3/2019,67.266,,
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFBA,9/4/2019,,U,39
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFBS,9/4/2019,,U,9.7
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFDS,9/4/2019,,U,9.7
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFDA,9/4/2019,,U,9.7
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFDoA,9/4/2019,,U,9.7
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFHpS,9/4/2019,,U,9.7
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFHpA,9/4/2019,,U,9.7
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFHxS,9/4/2019,,U,9.7
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFHxA,9/4/2019,14,J,
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFNS,9/4/2019,,U,9.7
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFNA,9/4/2019,,U,9.7
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFOSA,9/4/2019,,U,9.7
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,N-EtFOSAA,9/4/2019,,U,9.7
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,N-MeFOSAA,9/4/2019,,U,12
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFPeS,9/4/2019,,U,9.7
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFPeA,9/4/2019,18,J,
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFTeA,9/4/2019,,U,9.7
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFTriA,9/4/2019,,U,9.7
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFUnA,9/4/2019,,U,9.7
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFOA,9/4/2019,,U,9.7
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,PFOS,9/4/2019,,U,9.7
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,Sum(PFOA+PFOS),9/4/2019,0,,
WWTP,Cary.Western.Wake.Regional.Water.Reclamation.Facility,Total.PFAS,9/4/2019,32,,
WWTP,North.Harnett.Regional,PFBA,9/4/2019,13.2,,
WWTP,North.Harnett.Regional,PFBS,9/4/2019,,U,1.28
WWTP,North.Harnett.Regional,PFDS,9/4/2019,,U,1.28
WWTP,North.Harnett.Regional,PFDA,9/4/2019,0.24,J,
WWTP,North.Harnett.Regional,PFDoA,9/4/2019,,U,1.28
WWTP,North.Harnett.Regional,PFHpS,9/4/2019,,U,1.28
WWTP,North.Harnett.Regional,PFHpA,9/4/2019,29.9,,
WWTP,North.Harnett.Regional,PFHxS,9/4/2019,,U,1.28
WWTP,North.Harnett.Regional,PFHxA,9/4/2019,36.2,,
WWTP,North.Harnett.Regional,PFNS,9/4/2019,,U,1.28
WWTP,North.Harnett.Regional,PFNA,9/4/2019,0.94,J,
WWTP,North.Harnett.Regional,PFOSA,9/4/2019,,U,1.28
WWTP,North.Harnett.Regional,N-EtFOSAA,9/4/2019,,U,1.28
WWTP,North.Harnett.Regional,N-MeFOSAA,9/4/2019,,U,1.28
WWTP,North.Harnett.Regional,PFPeS,9/4/2019,,U,1.28
WWTP,North.Harnett.Regional,PFPeA,9/4/2019,139,,
WWTP,North.Harnett.Regional,PFTeA,9/4/2019,,U,1.28
WWTP,North.Harnett.Regional,PFTriA,9/4/2019,,U,1.28
WWTP,North.Harnett.Regional,PFUnA,9/4/2019,,U,1.28
WWTP,North.Harnett.Regional,HFPO-DA,9/4/2019,,U,44.91
WWTP,North.Harnett.Regional,4:2 FTS,9/4/2019,,U,1.28
WWTP,North.Harnett.Regional,6:2 FTS,9/4/2019,,U,1.28
WWTP,North.Harnett.Regional,8:2 FTS,9/4/2019,0.157,J,
WWTP,North.Harnett.Regional,PFOA,9/4/2019,7.9,,
WWTP,North.Harnett.Regional,PFOS,9/4/2019,12.6,,
WWTP,North.Harnett.Regional,Sum(PFOA+PFOS),9/4/2019,20.5,,
WWTP,North.Harnett.Regional,Total.PFAS,9/4/2019,240.1,,
WWTP,Town.of.Ramseur.WWTP,PFBA,9/4/2019,,U,1.24
WWTP,Town.of.Ramseur.WWTP,PFBS,9/4/2019,,U,1.24
WWTP,Town.of.Ramseur.WWTP,PFDS,9/4/2019,,U,1.24
WWTP,Town.of.Ramseur.WWTP,PFDA,9/4/2019,,U,1.24
WWTP,Town.of.Ramseur.WWTP,PFDoA,9/4/2019,,U,1.24
WWTP,Town.of.Ramseur.WWTP,PFHpS,9/4/2019,,U,1.24
WWTP,Town.of.Ramseur.WWTP,PFHpA,9/4/2019,,U,1.24
WWTP,Town.of.Ramseur.WWTP,PFHxS,9/4/2019,,U,1.24
WWTP,Town.of.Ramseur.WWTP,PFHxA,9/4/2019,4.64,,
WWTP,Town.of.Ramseur.WWTP,PFNS,9/4/2019,,U,1.24
WWTP,Town.of.Ramseur.WWTP,PFNA,9/4/2019,,U,1.24
WWTP,Town.of.Ramseur.WWTP,PFOSA,9/4/2019,,U,1.24
WWTP,Town.of.Ramseur.WWTP,N-EtFOSAA,9/4/2019,,U,1.24
WWTP,Town.of.Ramseur.WWTP,N-MeFOSAA,9/4/2019,,U,1.24
WWTP,Town.of.Ramseur.WWTP,PFPeS,9/4/2019,,U,1.24
WWTP,Town.of.Ramseur.WWTP,PFPeA,9/4/2019,313,,
WWTP,Town.of.Ramseur.WWTP,PFTeA (PFTA),9/4/2019,,U,1.24
WWTP,Town.of.Ramseur.WWTP,PFTriA (PFTrA),9/4/2019,,U,1.24
WWTP,Town.of.Ramseur.WWTP,PFUnA,9/4/2019,,U,1.24
WWTP,Town.of.Ramseur.WWTP,HFPO-DA,9/4/2019,,U,43.3
WWTP,Town.of.Ramseur.WWTP,4:2 FTS,9/4/2019,,U,1.24
WWTP,Town.of.Ramseur.WWTP,6:2 FTS,9/4/2019,,U,1.24
WWTP,Town.of.Ramseur.WWTP,8:2 FTS,9/4/2019,,U,1.24
WWTP,Town.of.Ramseur.WWTP,PFOA,9/4/2019,1.96,,
WWTP,Town.of.Ramseur.WWTP,PFOS,9/4/2019,8.06,,
WWTP,Town.of.Ramseur.WWTP,Sum(PFOA+PFOS),9/4/2019,10.02,,
WWTP,Town.of.Ramseur.WWTP,Total.PFAS,9/4/2019,327.66,,
WWTP,Sanford-Big.Buffalo.Creek.WWTP,PFBA,9/4/2019,,U,1.3
WWTP,Sanford-Big.Buffalo.Creek.WWTP,PFBS,9/4/2019,,U,1.3
WWTP,Sanford-Big.Buffalo.Creek.WWTP,PFDS,9/4/2019,,U,1.3
WWTP,Sanford-Big.Buffalo.Creek.WWTP,PFDA,9/4/2019,,U,1.3
WWTP,Sanford-Big.Buffalo.Creek.WWTP,PFDoA,9/4/2019,,U,1.3
WWTP,Sanford-Big.Buffalo.Creek.WWTP,PFHpS,9/4/2019,16.6,,
WWTP,Sanford-Big.Buffalo.Creek.WWTP,PFHpA,9/4/2019,122,,
WWTP,Sanford-Big.Buffalo.Creek.WWTP,PFHxS,9/4/2019,21.3,,
WWTP,Sanford-Big.Buffalo.Creek.WWTP,PFHxA,9/4/2019,61.8,,
WWTP,Sanford-Big.Buffalo.Creek.WWTP,PFNS,9/4/2019,,U,1.3
WWTP,Sanford-Big.Buffalo.Creek.WWTP,PFNA,9/4/2019,2.07,,
WWTP,Sanford-Big.Buffalo.Creek.WWTP,PFOSA,9/4/2019,,U,1.3
WWTP,Sanford-Big.Buffalo.Creek.WWTP,N-EtFOSAA,9/4/2019,,U,1.3
WWTP,Sanford-Big.Buffalo.Creek.WWTP,N-MeFOSAA,9/4/2019,,U,1.3
WWTP,Sanford-Big.Buffalo.Creek.WWTP,PFPeS,9/4/2019,,U,1.3
WWTP,Sanford-Big.Buffalo.Creek.WWTP,PFPeA,9/4/2019,130,,
WWTP,Sanford-Big.Buffalo.Creek.WWTP,PFTeA,9/4/2019,,U,1.3
WWTP,Sanford-Big.Buffalo.Creek.WWTP,PFTriA,9/4/2019,,U,1.3
WWTP,Sanford-Big.Buffalo.Creek.WWTP,PFUnA,9/4/2019,,U,1.3
WWTP,Sanford-Big.Buffalo.Creek.WWTP,HFPO-DA,9/4/2019,,U,45.6
WWTP,Sanford-Big.Buffalo.Creek.WWTP,4:2 FTS,9/4/2019,6.86,,
WWTP,Sanford-Big.Buffalo.Creek.WWTP,6:2 FTS,9/4/2019,2650,,
WWTP,Sanford-Big.Buffalo.Creek.WWTP,8:2 FTS,9/4/2019,4.68,,
WWTP,Sanford-Big.Buffalo.Creek.WWTP,PFOA,9/4/2019,11,,
WWTP,Sanford-Big.Buffalo.Creek.WWTP,PFOS,9/4/2019,1000,,
WWTP,Sanford-Big.Buffalo.Creek.WWTP,Sum(PFOA+PFOS),9/4/2019,1011,,
WWTP,Sanford-Big.Buffalo.Creek.WWTP,Total.PFAS,9/4/2019,4026.3,,
WWTP,City.of.Asheboro.WWTP,PFBA,9/5/2019,,U,1.7
WWTP,City.of.Asheboro.WWTP,PFBS,9/5/2019,,U,1.7
WWTP,City.of.Asheboro.WWTP,PFDS,9/5/2019,24.4,,
WWTP,City.of.Asheboro.WWTP,PFDA,9/5/2019,4.51,,
WWTP,City.of.Asheboro.WWTP,PFDoA,9/5/2019,7.07,,
WWTP,City.of.Asheboro.WWTP,PFHpS,9/5/2019,2.03,,
WWTP,City.of.Asheboro.WWTP,PFHpA,9/5/2019,5.95,,
WWTP,City.of.Asheboro.WWTP,PFHxS,9/5/2019,,U,1.7
WWTP,City.of.Asheboro.WWTP,PFHxA,9/5/2019,12.4,,
WWTP,City.of.Asheboro.WWTP,PFNS,9/5/2019,2.19,,
WWTP,City.of.Asheboro.WWTP,PFNA,9/5/2019,3.87,,
WWTP,City.of.Asheboro.WWTP,PFOSA,9/5/2019,,U,2.57
WWTP,City.of.Asheboro.WWTP,N-EtFOSAA,9/5/2019,4.09,,
WWTP,City.of.Asheboro.WWTP,N-MeFOSAA,9/5/2019,,U,1.7
WWTP,City.of.Asheboro.WWTP,PFPeS,9/5/2019,,U,1.7
WWTP,City.of.Asheboro.WWTP,PFPeA,9/5/2019,,U,1.7
WWTP,City.of.Asheboro.WWTP,PFTeA,9/5/2019,11.4,,
WWTP,City.of.Asheboro.WWTP,PFTriA,9/5/2019,7.15,,
WWTP,City.of.Asheboro.WWTP,PFUnA,9/5/2019,5.04,,
WWTP,City.of.Asheboro.WWTP,HFPO-DA,9/5/2019,,,
WWTP,City.of.Asheboro.WWTP,PFOA,9/5/2019,11.7,,
WWTP,City.of.Asheboro.WWTP,PFOS,9/5/2019,19.2,,
WWTP,City.of.Asheboro.WWTP,Sum(PFOA+PFOS),9/5/2019,30.9,,
WWTP,City.of.Asheboro.WWTP,Total.PFAS,9/5/2019,121,,
WWTP,Siler.City.Waste.Water.Treatment.Plant,PFBA,9/8/2019,,U,1.68
WWTP,Siler.City.Waste.Water.Treatment.Plant,PFBS,9/8/2019,,U,1.68
WWTP,Siler.City.Waste.Water.Treatment.Plant,PFDS,9/8/2019,,U,1.68
WWTP,Siler.City.Waste.Water.Treatment.Plant,PFDA,9/8/2019,,U,1.68
WWTP,Siler.City.Waste.Water.Treatment.Plant,PFDoA,9/8/2019,,U,1.68
WWTP,Siler.City.Waste.Water.Treatment.Plant,PFHpS,9/8/2019,,U,1.68
WWTP,Siler.City.Waste.Water.Treatment.Plant,PFHpA,9/8/2019,2.05,,
WWTP,Siler.City.Waste.Water.Treatment.Plant,PFHxS,9/8/2019,1.46,J,
WWTP,Siler.City.Waste.Water.Treatment.Plant,PFHxA,9/8/2019,6.15,,
WWTP,Siler.City.Waste.Water.Treatment.Plant,PFNS,9/8/2019,,U,1.68
WWTP,Siler.City.Waste.Water.Treatment.Plant,PFNA,9/8/2019,,U,1.68
WWTP,Siler.City.Waste.Water.Treatment.Plant,PFOSA,9/8/2019,,U,2.53
WWTP,Siler.City.Waste.Water.Treatment.Plant,N-EtFOSAA,9/8/2019,,U,1.68
WWTP,Siler.City.Waste.Water.Treatment.Plant,N-MeFOSAA,9/8/2019,,U,1.68
WWTP,Siler.City.Waste.Water.Treatment.Plant,PFPeS,9/8/2019,,U,1.68
WWTP,Siler.City.Waste.Water.Treatment.Plant,PFPeA,9/8/2019,,U,1.68
WWTP,Siler.City.Waste.Water.Treatment.Plant,PFTeA,9/8/2019,,U,1.68
WWTP,Siler.City.Waste.Water.Treatment.Plant,PFTriA,9/8/2019,,U,1.68
WWTP,Siler.City.Waste.Water.Treatment.Plant,PFUnA,9/8/2019,,U,1.68
WWTP,Siler.City.Waste.Water.Treatment.Plant,PFOA,9/8/2019,3.71,,
WWTP,Siler.City.Waste.Water.Treatment.Plant,PFOS,9/8/2019,3.89,,
WWTP,Siler.City.Waste.Water.Treatment.Plant,Sum(PFOA+PFOS),9/8/2019,7.6,,
WWTP,Siler.City.Waste.Water.Treatment.Plant,Total.PFAS,9/8/2019,17.26,,
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFBA,9/9/2019,9.73,,
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFBS,9/9/2019,11,,
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFDS,9/9/2019,,U,1.8
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFDA,9/9/2019,1.64,J,
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFDoA,9/9/2019,,U,1.86
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFHpS,9/9/2019,,U,1.76
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFHpA,9/9/2019,7.69,,
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFHxS,9/9/2019,4.31,,
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFHxA,9/9/2019,17.6,,
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFNS,9/9/2019,,U,1.78
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFNA,9/9/2019,2.04,,
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFOSA,9/9/2019,,U,1.73
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,N-EtFOSAA,9/9/2019,,U,3.72
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,N-MeFOSAA,9/9/2019,,U,
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFPeS,9/9/2019,,U,1.75
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFPeA,9/9/2019,20.3,,
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFTeA,9/9/2019,,U,9.29
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFTriA,9/9/2019,,U,1.86
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFUnA,9/9/2019,,U,1.86
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PF3OUdS,9/9/2019,,U,3.5
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,N-EtFOSE,9/9/2019,,U,1.86
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,N-MeFOSE,9/9/2019,,U,9.29
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFPrOPrA,9/9/2019,9.81,,
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFECA-G,9/9/2019,,UX,3.71
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PF3ONS,9/9/2019,,U,1.73
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,10:2 FTS,9/9/2019,,U,3.57
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,4:2 FTS,9/9/2019,,U,87.3
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,6:2 FTS,9/9/2019,,U,88.2
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,8:2 FTS,9/9/2019,,U,17.8
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,Nafion.Byproduct.1,9/9/2019,,UX,3.72
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,Nafion.Byproduct.2,9/9/2019,1.88,JX,
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,N-EtFOSA,9/9/2019,,U,3.72
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,N-MeFOSA,9/9/2019,,U,18.6
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFO4DA,9/9/2019,5.9,X,
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFO3OA,9/9/2019,19.7,X,
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFO2HxA,9/9/2019,46.8,X,
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFMOAA,9/9/2019,55.5,X,
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFMOPrA,9/9/2019,17.6,X,
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFMOBA,9/9/2019,2.72,JX,
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFHxDA,9/9/2019,,U,9.29
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,ADONA,9/9/2019,,U,1.86
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFOA,9/9/2019,10.9,,
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,PFOS,9/9/2019,19.3,,
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,Sum(PFOA+PFOS),9/9/2019,30.2,,
WWTP,Wilmington-James.A.Loughlin(Northside).WWTP,Total.PFAS,9/9/2019,234.22,,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFBA,9/9/2019,15,,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFBS,9/9/2019,9.18,,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFDS,9/9/2019,,U,1.72
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFDA,9/9/2019,,U,1.77
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFDoA,9/9/2019,,U,1.77
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFHpS,9/9/2019,,U,1.68
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFHpA,9/9/2019,7.68,,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFHxS,9/9/2019,4.17,,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFHxA,9/9/2019,14,,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFNS,9/9/2019,,U,1.7
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFNA,9/9/2019,1.09,J,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFOSA,9/9/2019,,U,1.65
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,N-EtFOSAA,9/9/2019,,U,3.54
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,N-MeFOSAA,9/9/2019,,U,17.7
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFPeS,9/9/2019,,U,1.67
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFPeA,9/9/2019,18.4,,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFTeA,9/9/2019,,U,8.86
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFTriA,9/9/2019,,U,1.77
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFUnA,9/9/2019,,U,1.77
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PF3OUdS,9/9/2019,,U,3.34
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,N-EtFOSE,9/9/2019,,U,1.77
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,N-MeFOSE,9/9/2019,,U,8.86
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFPrOPrA,9/9/2019,11.8,,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFECA-G,9/9/2019,,UX,3.54
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PF3ONS,9/9/2019,,U,1.65
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,10:2 FTS,9/9/2019,,U,3.4
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,4:2 FTS,9/9/2019,,U,333
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,6:2 FTS,9/9/2019,,U,84.1
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,8:2 FTS,9/9/2019,,U,85
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,Nafion.Byproduct.1,9/9/2019,,UX,3.54
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,Nafion.Byproduct.2,9/9/2019,2.48,JX,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,N-EtFOSA,9/9/2019,,U,3.54
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,N-MeFOSA,9/9/2019,,U,17.7
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFO4DA,9/9/2019,7.9,X,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFO3OA,9/9/2019,25.3,X,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFO2HxA,9/9/2019,60.8,X,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFMOAA,9/9/2019,69.3,X,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFMOPrA,9/9/2019,21.4,X,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFMOBA,9/9/2019,2.96,JX,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFHxDA,9/9/2019,,U,8.86
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,ADONA,9/9/2019,,U,1.77
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFOA,9/9/2019,6.98,,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,PFOS,9/9/2019,11.8,,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,Sum(PFOA+PFOS),9/9/2019,18.78,,
WWTP,Wilmington-M'Kean.Maffitt(Southside).WWTP,Total.PFAS,9/9/2019,271.46,,
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFBA,9/9/2019,,U,1.34
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFBS,9/9/2019,,U,1.34
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFDS,9/9/2019,,U,1.34
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFDA,9/9/2019,0.452,J,
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFDoA,9/9/2019,,U,1.34
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFHpS,9/9/2019,,U,1.34
WWTP,Cit.of.Clinton-Norman.H.Larkins.WWTP,PFHpA,9/9/2019,4.01,,
